CreditScore,PredictedCreditScore,Age,Balance,EstimatedSalary,NumOfProducts,Geography,Gender,Exited,IsActiveMember,residual
574,654.7568807893414,35,163856.76,15118.2,1,Germany,Male,0,1,-80.75688078934138
738,648.4623739797157,35,127290.61,16081.62,1,Spain,Male,0,0,89.53762602028428
617,653.8338466280165,46,106521.49,86587.37,1,Spain,Female,0,1,-36.833846628016545
576,655.6767688637387,55,44582.07,67539.85,3,France,Female,1,1,-79.67676886373874
584,652.8883425948377,30,0.0,185201.58,2,Spain,Female,0,1,-68.8883425948377
554,651.0036035671438,44,135814.7,115091.38,2,France,Female,0,0,-97.00360356714384
595,644.1705558632445,52,0.0,106340.66,1,France,Male,1,1,-49.170555863244545
706,652.0643298772764,35,0.0,81718.37,2,France,Male,0,1,53.93567012272365
588,644.357363424144,44,154409.74,49324.03,1,France,Male,1,0,-56.357363424143955
532,656.8251971968547,60,76705.87,13889.73,2,France,Male,0,1,-124.82519719685467
764,657.3769831403697,44,0.0,11467.38,2,France,Female,0,1,106.6230168596303
633,655.1948686879632,32,104001.38,36642.65,1,France,Female,0,1,-22.194868687963208
521,646.846406647923,27,121325.84,164223.7,1,France,Male,1,1,-125.846406647923
670,657.2036126831442,50,138340.06,3159.15,1,France,Female,0,1,12.796387316855771
850,655.386299188178,44,0.0,183617.32,2,Spain,Male,0,1,194.613700811822
463,655.2372609845607,35,0.0,1950.93,2,Spain,Female,0,1,-192.23726098456075
524,654.3266119760918,29,144287.6,32063.3,2,Germany,Male,0,0,-130.32661197609184
574,645.947518189735,33,100267.03,103006.27,1,France,Male,0,0,-71.94751818973498
651,647.2542767544314,45,0.0,193009.21,2,Spain,Male,0,0,3.74572324556857
465,644.0623364703896,53,117438.17,74898.8,1,Germany,Male,1,0,-179.0623364703896
544,651.2048482682162,44,0.0,69244.24,2,France,Male,0,0,-107.20484826821621
850,655.4386172693567,36,0.0,190194.95,2,France,Female,0,1,194.56138273064334
605,653.8278855225949,32,0.0,42135.28,2,France,Female,0,1,-48.8278855225949
725,649.377826848135,31,0.0,59650.42,2,France,Male,0,1,75.62217315186501
818,661.3463707307545,72,135290.42,63729.72,2,Germany,Female,0,1,156.65362926924547
712,649.0402517763893,32,0.0,1703.58,2,France,Female,0,0,62.959748223610745
603,651.1529265857833,35,145623.36,163181.62,1,Germany,Female,0,0,-48.15292658578335
729,652.3849258528446,42,0.0,149535.97,2,Spain,Female,0,1,76.61507414715538
686,649.8891581866827,37,134560.62,27596.39,1,France,Male,0,0,36.11084181331728
556,646.4853858248235,54,150005.38,157015.5,1,France,Female,1,0,-90.48538582482354
606,645.5881470299329,41,132670.53,156476.36,1,Germany,Female,1,0,-39.588147029932884
753,642.0620535230295,38,117314.92,122021.33,1,Germany,Female,1,0,110.93794647697052
559,643.4473168111068,38,145874.35,56311.39,1,Spain,Male,1,0,-84.44731681110682
650,644.7354983496159,24,108881.73,104492.83,1,Spain,Male,0,0,5.264501650384091
711,654.753896082826,45,97486.15,50610.62,2,Germany,Female,0,0,56.24610391717397
679,656.5848860789346,28,0.0,61761.77,2,Spain,Female,0,1,22.415113921065426
715,650.0405663288234,32,175307.32,187051.23,1,France,Male,0,0,64.95943367117661
722,656.7617725248576,38,0.0,167984.72,2,France,Female,0,1,65.23822747514237
599,650.5979561862105,33,51949.95,85045.92,2,Germany,Male,0,0,-51.59795618621047
707,647.8272385487041,48,88441.64,119903.2,1,Spain,Male,1,1,59.172761451295855
826,636.8101794083464,49,0.0,178709.98,1,France,Female,1,0,189.18982059165364
630,653.2868390533362,28,106425.75,20344.84,1,Germany,Female,0,1,-23.286839053336166
749,651.069645216797,41,57568.94,61128.29,1,France,Male,0,1,97.93035478320303
442,645.2641799785945,34,0.0,68343.08,2,France,Male,0,0,-203.26417997859448
690,651.207260768182,36,110480.48,81292.33,1,France,Female,0,0,38.79273923181802
607,647.138475214186,34,132439.99,177747.72,1,Spain,Male,0,0,-40.13847521418597
676,648.2035120390915,29,131959.86,189268.81,1,France,Male,0,0,27.796487960908507
684,655.9502749259647,38,105069.98,198355.28,2,France,Male,0,1,28.049725074035337
794,652.488529910029,30,0.0,24113.91,2,France,Male,0,1,141.511470089971
647,656.7986879465026,40,0.0,92357.21,2,France,Female,0,1,-9.798687946502582
707,649.3240642980373,42,0.0,152944.39,2,France,Female,0,1,57.67593570196266
524,651.0308682714706,28,93577.3,51670.82,1,France,Male,0,1,-127.03086827147058
689,653.3385109140938,30,136650.89,41865.72,1,Germany,Female,1,1,35.66148908590617
679,650.1475678280583,41,147726.98,172749.4,3,France,Male,1,0,28.8524321719417
679,650.9933878435256,30,77949.69,121151.46,1,Germany,Female,0,1,28.006612156474375
600,645.6980698550582,32,98877.95,132973.21,1,France,Female,0,0,-45.69806985505818
485,649.7181730857252,37,0.0,170226.47,2,France,Male,0,1,-164.7181730857252
605,648.6332767320412,57,0.0,66652.75,3,Spain,Female,1,0,-43.63327673204117
563,646.6699068345916,32,148326.09,191604.27,1,France,Female,1,0,-83.66990683459164
653,658.63350480668,74,121276.32,160348.31,1,France,Female,0,1,-5.63350480667998
756,660.9138544013781,32,109528.16,56176.31,2,Germany,Male,0,1,95.0861455986219
667,652.6648427118134,31,99513.91,189657.26,1,France,Male,0,1,14.335157288186565
644,654.0524401045336,32,136659.74,14187.78,1,Spain,Male,0,1,-10.052440104533616
571,645.4895794785189,30,85755.86,145115.95,1,France,Female,0,0,-74.48957947851886
653,655.8003327838636,31,154741.45,25183.01,2,Germany,Male,0,0,-2.8003327838636096
663,652.622242689919,37,155303.71,118716.63,1,Germany,Female,0,0,10.377757310081051
613,659.5044820263503,43,140681.68,20134.07,1,Germany,Female,0,1,-46.504482026350274
669,652.5895059110699,45,123949.75,110881.56,1,Germany,Male,0,0,16.410494088930136
687,653.8027134866142,28,108116.66,27411.19,1,France,Male,0,1,33.19728651338585
663,651.9856437140262,53,150200.23,151317.27,1,Spain,Female,1,1,11.014356285973804
627,650.1265501897251,41,0.0,138700.75,3,France,Female,1,1,-23.126550189725094
707,657.0696147194657,37,0.0,6035.51,2,France,Male,0,1,49.930385280534324
629,654.2595639258069,43,0.0,41263.69,2,France,Female,0,1,-25.2595639258069
687,655.370278090724,36,97157.96,63185.05,1,France,Female,0,1,31.629721909275986
502,658.328354661475,33,125241.17,158736.07,2,Germany,Female,0,1,-156.32835466147503
793,642.0065130960805,54,128966.13,18633.4,1,Germany,Male,1,0,150.99348690391946
727,644.9807177013236,59,152581.06,71830.1,1,Germany,Male,1,0,82.01928229867644
474,657.3503294213755,37,142688.57,110953.33,2,Germany,Female,0,1,-183.35032942137548
650,644.3398277487687,42,194532.66,171045.31,1,Spain,Male,1,0,5.660172251231302
850,647.6680929955074,56,169743.83,155850.4,1,Germany,Male,1,0,202.33190700449256
708,649.3739980595511,54,145151.4,125311.17,1,Germany,Female,1,1,58.62600194044887
669,655.8142463102716,25,157228.61,124382.9,2,Spain,Male,0,0,13.185753689728358
654,647.7631721136513,34,0.0,159311.46,2,Spain,Male,0,0,6.236827886348692
733,648.2099187534731,30,102452.71,21556.95,1,Germany,Female,0,0,84.79008124652694
568,650.031929810435,36,153610.61,54083.8,1,Spain,Female,1,1,-82.03192981043503
647,648.7653954381708,28,149594.02,102325.19,2,Spain,Male,0,0,-1.765395438170799
667,645.3902503263121,34,0.0,163830.64,2,Spain,Female,0,0,21.60974967368793
599,651.9793427404177,28,119706.22,31190.42,1,France,Male,0,0,-52.97934274041768
519,649.3687947054487,22,0.0,167553.06,1,France,Female,0,1,-130.36879470544875
715,655.4494998609708,35,141005.47,60407.93,1,France,Male,0,1,59.55050013902917
626,647.1667636314746,23,85897.95,109742.8,1,Germany,Female,0,0,-21.166763631474623
677,648.2363329638894,36,0.0,7824.31,2,France,Male,0,0,28.763667036110633
699,655.6203434900821,36,123601.56,103557.85,2,Germany,Male,0,0,43.379656509917936
503,656.0660106916924,32,100262.88,157921.25,2,Spain,Male,0,1,-153.06601069169244
610,649.4109254690803,50,130554.51,184758.17,3,Spain,Female,1,0,-39.410925469080325
528,650.9070855703884,32,85615.66,156192.43,2,France,Female,0,0,-122.9070855703884
721,650.6712374903133,54,0.0,4493.12,2,France,Male,0,1,70.32876250968673
698,659.5158423844574,37,166178.02,71972.95,2,France,Female,0,1,38.484157615542586
778,659.1872310624019,35,151958.19,131238.37,3,Germany,Female,1,1,118.8127689375981
550,650.8382246192978,33,118400.91,13999.64,1,Germany,Male,1,1,-100.83822461929776
728,649.5563733636878,43,0.0,120088.17,1,Spain,Female,0,1,78.44362663631216
658,654.2284692642074,55,119327.93,119439.66,1,Germany,Female,0,1,3.7715307357925667
567,650.6307589084666,35,153137.74,88659.07,1,Spain,Male,0,0,-83.63075890846665
795,654.6258485142446,36,151844.64,135388.89,1,France,Female,0,1,140.37415148575542
609,647.0636442036703,71,113317.1,108258.22,1,Germany,Female,1,0,-38.063644203670265
798,653.6685611543909,36,0.0,159044.1,2,France,Male,0,1,144.3314388456091
757,647.9695136620364,38,0.0,83263.06,1,France,Male,0,0,109.03048633796357
641,655.4108262741823,50,153590.73,130910.78,2,France,Male,0,1,-14.410826274182341
500,658.4476712710522,30,125495.64,68807.47,2,Germany,Male,0,1,-158.44767127105217
595,654.1187156055023,26,118547.72,151192.18,1,Germany,Female,0,1,-59.1187156055023
660,654.8202042180276,40,167181.01,185156.94,1,France,Female,0,1,5.179795781972416
676,647.7548912393123,35,0.0,139911.58,2,Spain,Male,0,0,28.245108760687685
611,648.6955047313695,36,103294.56,160548.12,1,Germany,Female,0,0,-37.69550473136951
655,649.0050421077557,38,0.0,188639.28,1,France,Female,0,1,5.994957892244315
507,654.5629030628253,34,0.0,60688.38,2,Spain,Female,0,1,-147.56290306282528
697,646.9764138544665,42,0.0,61312.15,2,France,Female,0,0,50.0235861455335
719,646.8570630030106,35,0.0,165162.4,1,Spain,Female,0,1,72.14293699698942
426,647.3005004551568,34,0.0,107876.91,2,France,Male,0,0,-221.3005004551568
512,656.3571608478052,51,144953.31,165035.17,1,France,Male,0,1,-144.35716084780518
586,657.3377894857831,37,167735.69,104665.79,2,Germany,Male,0,1,-71.3377894857831
601,652.1241981997196,40,127847.86,173245.68,1,France,Male,0,0,-51.12419819971956
708,658.9651029439417,42,176702.36,104804.74,2,Germany,Male,0,1,49.0348970560583
490,647.2474855943287,40,0.0,49594.19,1,France,Female,1,1,-157.24748559432874
828,650.864431622779,42,0.0,186071.14,1,Spain,Male,0,1,177.13556837722103
794,656.3246458788511,30,154970.54,156768.45,1,Spain,Female,0,1,137.67535412114887
430,641.0578613292945,60,73937.02,161937.62,1,France,Female,1,0,-211.0578613292945
683,658.2800735290892,30,113257.2,65035.02,1,Spain,Male,0,1,24.719926470910764
762,652.3068545089629,36,119547.46,42693.65,1,France,Male,0,1,109.69314549103706
661,647.3656529981281,39,0.0,181461.46,2,France,Male,0,0,13.634347001871902
598,654.758973286013,19,150348.37,173784.04,1,Germany,Male,0,1,-56.758973286012974
520,664.043822076982,23,116022.53,37577.66,2,Germany,Female,0,1,-144.043822076982
797,653.7840504763648,31,0.0,24748.89,2,France,Male,0,1,143.21594952363523
675,642.279765037324,28,0.0,134110.93,1,France,Male,0,0,32.720234962676045
768,650.7714636756784,25,78396.08,8316.19,1,France,Male,0,1,117.22853632432157
610,651.4819280048914,31,0.0,63736.36,2,Spain,Female,0,0,-41.481928004891415
715,654.5210858059868,31,110581.29,94715.24,1,France,Female,0,1,60.478914194013214
535,643.5475290556162,30,122924.75,62390.59,1,Spain,Female,1,0,-108.54752905561622
612,651.9148785923238,44,115163.38,97677.52,1,Germany,Male,1,1,-39.91487859232382
797,649.0391205105751,29,0.0,149991.32,1,France,Male,0,1,147.96087948942488
405,637.3901428355034,39,0.0,160810.85,1,France,Male,1,0,-232.3901428355034
750,646.5917607122205,37,113817.06,88333.74,1,Spain,Female,0,0,103.40823928777945
647,652.1049148332145,32,80958.36,128590.73,1,Spain,Male,0,1,-5.10491483321448
569,650.6396929354091,31,115406.97,145528.22,1,Spain,Male,0,0,-81.63969293540913
601,648.286808336996,41,0.0,54342.83,2,Spain,Female,0,0,-47.286808336996046
848,651.5135249511371,35,120046.74,84710.65,2,Spain,Male,0,0,196.48647504886287
486,654.5106986287554,39,97819.36,120531.31,1,France,Female,0,1,-168.51069862875545
684,655.1768455167909,32,100249.41,67599.69,2,France,Male,0,1,28.823154483209123
482,652.481277609271,35,147813.05,109029.72,2,France,Female,0,0,-170.48127760927105
681,657.2194628120379,63,0.0,55054.48,2,France,Female,0,1,23.780537187962068
616,646.5306192662867,31,0.0,76456.17,1,France,Female,0,1,-30.53061926628675
724,647.6837704985778,41,0.0,115753.94,1,Spain,Male,0,1,76.31622950142219
739,653.5367388892589,36,0.0,133465.57,2,France,Female,0,0,85.46326111074109
550,650.9269489240208,25,0.0,184221.11,2,France,Male,0,1,-100.92694892402085
621,654.534553196076,36,116338.68,155743.48,1,Spain,Female,0,1,-33.53455319607599
614,649.9784899559211,36,44054.84,73329.08,1,Spain,Female,0,1,-35.97848995592108
792,646.6602585499843,50,146710.76,16528.4,1,Germany,Female,1,0,145.3397414500157
636,648.6075986668815,67,136709.35,66753.1,1,Germany,Male,1,1,-12.607598666881472
628,647.2972505854865,40,0.0,103832.58,2,Spain,Male,0,0,-19.297250585486495
583,653.551486057369,22,0.0,5985.36,2,Spain,Female,0,1,-70.55148605736895
705,647.24943801059,34,117715.84,2498.67,1,France,Male,0,0,57.750561989410016
585,654.2189632290689,54,87105.32,55346.14,1,France,Male,0,1,-69.21896322906889
606,649.7434940978142,38,99897.53,37054.65,1,Germany,Male,0,0,-43.743494097814164
674,648.7251481324997,22,0.0,173940.59,1,France,Male,0,1,25.274851867500274
590,647.6386270321402,40,0.0,62933.03,2,France,Male,0,0,-57.63862703214022
585,659.2468793807385,56,138227.19,55287.84,2,France,Male,0,1,-74.2468793807385
518,649.9487141308317,46,0.0,76515.79,2,France,Male,0,0,-131.94871413083172
698,644.8191682255789,52,107906.75,168886.39,1,Germany,Female,1,0,53.18083177442111
579,650.783299015793,43,145843.82,198402.37,1,Spain,Male,1,1,-71.78329901579298
774,658.6619558019905,42,132193.94,162865.52,2,Germany,Male,0,1,115.33804419800947
613,651.4305729329146,29,0.0,133897.32,2,Spain,Male,0,1,-38.43057293291463
673,656.3230985075602,44,133444.97,5708.19,1,France,Female,0,1,16.67690149243981
749,653.7970342906752,42,56726.83,185543.35,2,France,Male,0,1,95.20296570932476
703,637.2609427116379,56,0.0,85547.33,1,France,Male,1,0,65.73905728836212
648,650.9705156680052,42,0.0,19283.14,2,France,Male,0,0,-2.9705156680051914
734,648.7315086872279,43,107805.67,182505.68,1,France,Male,0,0,85.26849131277208
433,652.2621807032021,49,0.0,87711.61,1,France,Female,0,1,-219.26218070320215
758,644.8593933400139,68,112595.85,35865.44,1,Germany,Male,1,0,113.14060665998613
743,656.3048384528789,39,119695.75,26136.13,1,Germany,Male,0,1,86.69516154712107
563,654.5993147503262,22,137583.04,5791.85,1,France,Male,0,1,-91.59931475032624
640,654.4911488803132,46,0.0,156260.08,1,Spain,Female,0,1,-14.491148880313176
782,654.393641516768,36,81210.72,108003.38,2,France,Male,0,1,127.60635848323204
623,637.9474283531674,45,0.0,196533.72,1,France,Male,1,0,-14.947428353167425
731,647.2484468956221,38,123711.73,171340.68,2,France,Female,1,0,83.75155310437788
774,651.8887378808402,46,0.0,34774.26,2,Spain,Male,0,1,122.11126211915985
638,645.3173255703608,36,188455.19,47031.4,1,France,Male,1,0,-7.317325570360822
594,647.6860867752915,31,79340.95,78255.86,1,France,Female,0,0,-53.68608677529153
499,655.54636004013,38,0.0,183042.2,2,France,Female,0,1,-156.54636004013003
449,658.8641962790005,32,155619.36,166692.03,1,Spain,Male,0,1,-209.86419627900045
620,642.0737009020787,61,0.0,31641.52,1,France,Male,1,0,-22.073700902078713
558,657.0949459181815,26,148853.29,24411.02,2,Germany,Male,0,1,-99.09494591818145
730,655.6157724205772,38,118866.36,163317.5,1,Spain,Male,0,1,74.38422757942283
828,647.5917602667867,30,73070.18,161671.15,2,France,Male,0,0,180.40823973321335
850,646.0531676672077,40,102800.65,60811.56,1,France,Male,0,0,203.94683233279227
781,651.9889196039004,29,98759.89,112202.64,1,Spain,Female,0,0,129.0110803960996
592,660.041666362408,33,156570.86,37140.2,1,Germany,Male,0,1,-68.04166636240802
532,644.2003899552933,42,159024.71,100982.93,1,France,Male,1,0,-112.2003899552933
850,648.6138547058731,40,0.0,1099.95,2,France,Female,0,0,201.3861452941269
677,652.521084636617,34,0.0,6175.53,2,Spain,Female,0,1,24.478915363382953
608,654.4181187616884,30,91057.37,132973.17,2,Germany,Female,0,0,-46.41811876168845
664,648.5193801225903,32,133705.74,134455.84,1,Spain,Male,0,0,15.480619877409708
585,655.3538498253629,33,152805.05,63239.65,1,France,Female,0,0,-70.35384982536289
717,654.0511943673799,22,112465.06,92977.75,1,France,Female,0,1,62.948805632620065
829,653.0240880562295,28,132405.52,104889.2,3,Germany,Male,1,0,175.97591194377048
707,646.833865302085,32,0.0,126475.79,2,Spain,Male,0,0,60.16613469791503
590,650.6793791658707,37,0.0,133535.99,2,Spain,Male,0,0,-60.67937916587073
603,651.6727617135007,57,105000.85,87412.24,2,Spain,Male,1,1,-48.67276171350068
591,650.093126027909,44,113581.98,1985.41,1,Germany,Female,0,0,-59.093126027908966
650,649.7594942526276,32,84906.45,163216.48,1,France,Male,0,0,0.2405057473723673
459,648.6183141264473,50,109387.9,155721.15,1,Germany,Male,0,0,-189.61831412644733
694,651.3043064470423,30,144684.03,31805.49,1,France,Male,0,1,42.695693552957664
684,646.6308756997739,39,207034.96,157694.76,2,Spain,Male,1,0,37.369124300226076
671,654.7464846250688,50,0.0,2560.11,1,Spain,Male,0,1,16.253515374931226
555,649.8310819578206,21,0.0,103901.35,2,Spain,Male,0,0,-94.83108195782063
547,657.8466701516203,62,127738.75,85153.0,2,France,Male,0,1,-110.84667015162029
613,654.0245006698631,50,101242.98,12493.61,2,Germany,Female,0,0,-41.02450066986307
720,648.9548251546198,31,141356.47,137985.69,1,Spain,Male,0,0,71.04517484538019
707,647.6172963538542,33,0.0,130866.95,2,France,Male,0,0,59.38270364614584
623,647.2513899421999,34,0.0,24255.21,1,France,Female,0,0,-24.25138994219992
686,650.2845828496975,29,185379.02,64679.07,1,Germany,Male,0,0,35.71541715030253
663,647.2370653702772,46,95439.4,21038.58,1,Germany,Female,1,1,15.76293462972285
732,639.8268992891656,36,0.0,3749.0,1,France,Female,1,0,92.17310071083443
479,652.0706204281117,51,107714.74,86128.21,3,Germany,Male,1,0,-173.07062042811174
661,643.9286438699326,34,0.0,185555.63,2,France,Female,0,0,17.071356130067443
677,649.6282343227914,36,68806.84,33075.24,1,Germany,Female,0,0,27.3717656772086
492,661.7180117800674,49,151249.45,167237.94,2,Germany,Female,0,1,-169.7180117800674
624,638.6076431016758,34,0.0,582.59,1,Spain,Female,1,0,-14.607643101675762
793,652.46286387305,35,0.0,79704.12,2,France,Male,0,1,140.53713612695003
847,649.9285756754855,31,0.0,76326.67,2,Spain,Male,0,1,197.0714243245145
720,661.215088387716,34,118307.57,136120.29,2,France,Female,0,1,58.78491161228396
792,651.5674091782588,30,127187.86,113553.42,1,France,Male,0,1,140.4325908217412
850,641.4556406941219,37,0.0,100101.06,1,France,Female,0,0,208.54435930587806
500,653.6299232177984,40,99004.24,152845.99,1,Spain,Male,0,1,-153.62992321779836
606,648.5967707931998,25,147386.72,45482.04,3,Spain,Female,1,0,-42.59677079319977
759,652.9853341738951,31,0.0,99086.74,2,Spain,Male,0,1,106.01466582610487
564,652.2038505690668,31,125175.58,72757.33,1,Spain,Male,0,1,-88.20385056906684
678,652.7147175932693,40,128644.46,167673.37,1,Germany,Female,0,0,25.285282406730744
562,646.6201850909167,36,0.0,182843.24,1,Spain,Male,0,1,-84.62018509091672
621,653.9909647270331,59,0.0,171364.18,2,Spain,Female,0,1,-32.99096472703309
588,650.4641565986931,30,115007.08,176858.5,1,France,Male,0,0,-62.46415659869308
617,652.6497880213211,54,102141.9,45325.26,1,France,Male,0,1,-35.649788021321115
589,650.1660631429841,27,0.0,144181.48,2,Spain,Female,0,0,-61.16606314298406
477,651.7468157493372,39,182491.57,185830.72,1,Germany,Female,0,0,-174.7468157493372
566,656.3020975449184,63,120787.18,52198.84,2,Spain,Male,0,1,-90.30209754491841
711,649.7283595645736,29,130181.47,31811.44,2,France,Female,0,0,61.271640435426434
703,651.9504652806917,31,0.0,67667.19,2,Spain,Male,0,1,51.049534719308326
605,654.9709078945775,75,61319.63,186655.11,1,Germany,Male,0,1,-49.97090789457752
516,655.283994132559,40,0.0,33266.29,2,France,Female,0,1,-139.28399413255897
572,652.3524445439865,39,0.0,555.28,2,France,Female,0,1,-80.35244454398651
483,655.5660238980429,27,77805.66,2101.89,1,France,Male,0,1,-172.56602389804289
670,646.5172705012459,57,175575.95,99061.75,2,Spain,Female,1,0,23.48272949875411
766,642.9901563121547,47,129289.98,169935.46,1,Germany,Male,1,0,123.00984368784532
663,649.2334017133725,24,0.0,166310.82,2,France,Male,0,1,13.766598286627527
671,654.6481608118772,58,178713.98,21768.21,1,Spain,Male,0,1,16.351839188122767
571,648.2007992805983,40,0.0,72849.29,2,France,Male,0,0,-77.20079928059829
737,649.2249528748364,33,0.0,115115.32,2,France,Female,0,0,87.77504712516361
618,644.0903209298597,40,140306.38,160618.61,1,Germany,Female,1,0,-26.090320929859672
611,651.1307100013016,53,0.0,156495.39,2,France,Female,1,1,-40.13071000130162
675,648.7887180155211,32,0.0,85901.09,3,France,Male,0,0,26.211281984478887
706,653.3715829375823,53,0.0,117939.17,2,Spain,Male,0,1,52.628417062417725
664,654.1193069328605,57,0.0,56562.57,2,France,Male,0,1,9.880693067139532
850,647.7743876272164,34,92899.27,97465.89,2,France,Female,0,0,202.22561237278364
766,658.1951427993749,28,90696.78,21597.2,1,Germany,Female,0,1,107.80485720062507
692,649.2168640986292,34,0.0,195074.62,2,France,Female,0,0,42.78313590137077
733,656.335901975788,48,85915.52,23860.5,1,Germany,Male,0,1,76.66409802421197
770,638.0711200440156,33,0.0,26080.54,1,France,Female,1,0,131.92887995598437
618,654.8015353931839,30,133844.22,31406.93,1,France,Male,0,1,-36.80153539318394
749,645.8314117136713,27,0.0,132734.87,2,France,Female,0,0,103.16858828632871
586,655.9721953276396,64,0.0,53710.23,2,France,Male,0,1,-69.97219532763961
491,657.2768154757845,36,53369.13,103934.12,1,France,Female,0,1,-166.27681547578447
638,645.9027189843894,34,146679.77,102179.86,1,Spain,Male,0,0,-7.902718984389367
645,657.786123843381,49,160133.88,88391.97,1,Germany,Male,0,1,-12.786123843381006
647,647.4593759159898,35,123761.68,83910.4,1,France,Male,0,0,-0.45937591598976724
786,644.5141673313484,33,122325.58,34712.34,1,Germany,Female,1,0,141.4858326686516
655,650.0650138398635,34,0.0,159638.77,2,France,Female,0,0,4.934986160136532
520,660.1450450174145,43,150805.17,25333.03,3,Germany,Male,1,1,-140.14504501741453
675,641.3758203760897,40,79035.95,142783.98,1,Spain,Female,1,0,33.62417962391032
657,646.3535477181398,22,0.0,168412.07,3,Spain,Female,1,1,10.646452281860206
446,644.5755650986839,45,125191.69,128260.86,1,Spain,Female,1,1,-198.5755650986839
850,650.3369713436646,31,96399.31,106534.15,2,France,Male,0,0,199.66302865633543
499,658.8258697044763,60,76961.6,83643.87,2,France,Male,0,1,-159.8258697044763
795,648.5397358041544,29,0.0,155711.64,2,Spain,Male,0,0,146.46026419584564
434,642.4296065555313,55,0.0,73562.05,1,Spain,Male,1,1,-208.42960655553134
493,651.1669797815572,36,148667.81,56092.51,2,France,Female,0,0,-158.1669797815572
755,654.6327982310885,34,0.0,158816.03,2,France,Male,0,1,100.36720176891151
699,648.362291560336,44,158697.61,107181.22,1,France,Male,0,0,50.63770843966404
739,642.3450320832177,32,102128.27,63981.37,1,Germany,Male,1,0,96.65496791678231
692,653.8029041296955,69,154953.94,70849.47,1,France,Male,0,1,38.19709587030445
607,645.0299729447912,48,112070.86,173568.3,3,France,Female,1,0,-38.02997294479121
543,650.8571781483803,34,0.0,145601.8,2,France,Female,0,1,-107.85717814838029
586,662.6767011565915,47,157099.47,65481.86,2,Germany,Female,0,1,-76.67670115659155
726,644.331716654949,28,0.0,98060.51,1,France,Male,0,0,81.66828334505101
829,651.6899488382377,36,81795.74,90106.94,2,Germany,Male,0,0,177.31005116176232
600,658.1916585208735,29,74430.1,96051.1,2,Germany,Female,0,1,-58.19165852087349
677,654.678953489402,26,98723.67,151146.67,1,Germany,Female,0,1,22.321046510597967
693,650.8638283771509,43,128760.32,36342.79,1,France,Male,0,0,42.13617162284913
755,651.9657710497235,29,117035.89,21862.19,1,France,Male,0,1,103.03422895027654
781,642.8900280182531,29,0.0,172097.4,2,France,Male,0,0,138.10997198174687
624,646.6607333194844,23,0.0,132418.59,2,France,Female,0,0,-22.660733319484393
598,648.246095064594,34,0.0,60894.26,2,France,Female,0,0,-50.24609506459399
765,655.1097029780243,33,84557.82,69039.43,1,Spain,Female,0,1,109.8902970219757
667,664.539514365468,44,140406.68,57164.19,2,Germany,Female,0,1,2.460485634532006
744,650.3712503171811,46,0.0,177431.59,3,Spain,Female,1,1,93.62874968281892
502,651.18224175882,35,0.0,80618.47,2,France,Female,0,1,-149.18224175882006
541,645.4714402014162,32,0.0,40889.14,2,France,Male,0,0,-104.47144020141616
850,653.314560237861,34,71379.53,154000.99,2,France,Female,0,1,196.68543976213903
598,644.8786707036036,40,171178.25,137980.58,1,France,Female,1,0,-46.878670703603575
709,652.5114431702243,62,0.0,82195.15,2,Spain,Male,0,1,56.48855682977569
633,647.1370812305673,58,128137.42,147635.33,2,Germany,Male,1,0,-14.137081230567333
639,653.8006072296699,66,0.0,42240.54,2,France,Male,0,1,-14.800607229669936
670,653.0802205473542,25,0.0,144723.38,2,France,Male,0,1,16.9197794526458
738,653.080974506373,40,114940.67,194895.57,2,Germany,Female,1,1,84.91902549362703
592,650.2292708183342,70,71816.74,105096.82,2,Germany,Female,1,0,-58.22927081833416
522,657.2515053519282,41,0.0,176780.39,2,France,Female,0,1,-135.25150535192824
746,641.4761223138604,48,165282.42,153786.46,1,France,Male,1,0,104.5238776861396
671,650.4824467386131,36,116695.27,193201.86,1,Germany,Male,0,0,20.517553261386865
577,655.0659097526643,43,0.0,135008.92,2,Spain,Male,0,1,-78.06590975266431
712,655.2642270485838,37,93978.96,60651.77,2,Germany,Male,0,0,56.73577295141615
631,651.4612561696899,29,0.0,125877.22,2,France,Male,0,1,-20.461256169689932
711,653.7929010743451,34,0.0,175310.38,2,France,Female,0,1,57.20709892565492
627,650.4046679385556,27,62092.9,105887.04,1,France,Male,0,1,-23.404667938555576
597,649.6970577295748,43,85162.26,5104.08,1,Spain,Male,1,1,-52.697057729574794
731,652.0797864631378,33,137388.01,165000.68,2,Spain,Female,0,0,78.9202135368622
507,644.3228751652283,32,0.0,67926.18,2,Spain,Male,0,0,-137.3228751652283
717,656.6364904546936,59,0.0,170528.63,2,France,Female,0,1,60.36350954530644
751,653.6865832032885,37,183613.66,49734.94,2,France,Female,0,0,97.31341679671152
529,652.7866063704485,31,152310.55,13054.25,1,France,Female,0,0,-123.78660637044845
610,655.7845766761793,36,115462.02,42581.04,1,Germany,Male,0,1,-45.78457667617931
634,653.7003356458827,53,113781.5,106345.05,2,Germany,Female,1,1,-19.70033564588266
561,655.5151241268817,49,0.0,12513.07,2,France,Female,0,1,-94.51512412688169
807,653.2722811940597,42,0.0,74900.9,2,Spain,Male,0,1,153.7277188059403
730,644.3287882697175,23,0.0,183284.53,2,France,Male,0,0,85.6712117302825
